Movie Title,url,imdb_id
Raakh,https://www.imdb.com/title/tt0290820,0290820
Vishwatma,https://www.imdb.com/title/tt0130350,0130350
Ghulam-E-Mustafa,https://www.imdb.com/title/tt0185335,0185335
Samrat & Co.,https://www.imdb.com/title/tt3636776,3636776
Mujhe Kucch Kehna Hai,https://www.imdb.com/title/tt0284328,0284328
Welcome 2 Karachi,https://www.imdb.com/title/tt4023852,4023852
Maine Dil Tujhko Diya,https://www.imdb.com/title/tt0326600,0326600
Barsaat (1995),https://www.imdb.com/title/tt0112459,0112459
Woh Saat Din,https://www.imdb.com/title/tt0086597,0086597
Khamosh Pani,https://www.imdb.com/title/tt0357283,0357283
Chor Machaaye Shor,https://www.imdb.com/title/tt0331216,0331216
Sorry Bhai!,https://www.imdb.com/title/tt1327833,1327833
Laadla (1994),https://www.imdb.com/title/tt0187227,0187227
Aksar,https://www.imdb.com/title/tt0476729,0476729
The Last Lear,https://www.imdb.com/title/tt1039969,1039969
Wajah Tum Ho,https://www.imdb.com/title/tt5638474,5638474
Haathi Mere Saathi (1971),https://www.imdb.com/title/tt0272118,0272118
Mirch Masala,https://www.imdb.com/title/tt0089599,0089599
Jungle (2000),https://www.imdb.com/title/tt0251756,0251756
Yeshwant,https://www.imdb.com/title/tt0250122,0250122
Bangistan,https://www.imdb.com/title/tt3422462,3422462
Dil Kya Kare,https://www.imdb.com/title/tt0216707,0216707
Kareeb,https://www.imdb.com/title/tt0189633,0189633
Shikhar ,https://www.imdb.com/title/tt0475627,0475627
Dude Where's the Party?,https://www.imdb.com/title/tt0306228,0306228
Shirin Farhad Ki Toh Nikal Padi,https://www.imdb.com/title/tt2187972,2187972
Mission Istaanbul,https://www.imdb.com/title/tt1179781,1179781
Haseena Parkar,https://www.imdb.com/title/tt6512784,6512784
Happy Phirr Bhag Jayegi,https://www.imdb.com/title/tt7881542,7881542
Bombay to Goa,https://www.imdb.com/title/tt0068305,0068305
Bhaji on the Beach,https://www.imdb.com/title/tt0106408,0106408
Naya Daur (1957),https://www.imdb.com/title/tt0050758,0050758
Bomb the System,https://www.imdb.com/title/tt0337585,0337585
Striker (2010),https://www.imdb.com/title/tt1573482,1573482
Teesri Manzil,https://www.imdb.com/title/tt0061073,0061073
Meri Jung,https://www.imdb.com/title/tt0084324,0084324
Swarg,https://www.imdb.com/title/tt0173283,0173283
Vodka Diaries,https://www.imdb.com/title/tt6275262,6275262
Katha (1983),https://www.imdb.com/title/tt0085776,0085776
The Train (2007),https://www.imdb.com/title/tt2745358,2745358
Dillagi (1999),https://www.imdb.com/title/tt0225515,0225515
Shaadi Karke Phas Gaya Yaar,https://www.imdb.com/title/tt0430589,0430589
Love (1991),https://www.imdb.com/title/tt0392360,0392360
Barah Aana,https://www.imdb.com/title/tt1202517,1202517
Sapoot,https://www.imdb.com/title/tt0135641,0135641
Fugly ,https://www.imdb.com/title/tt3683702,3683702
Love Breakups Zindagi,https://www.imdb.com/title/tt1877691,1877691
The Killer (2006),https://www.imdb.com/title/tt0833484,0833484
Zid (2014),https://www.imdb.com/title/tt4228746,4228746
Banjo (2016),https://www.imdb.com/title/tt5755606,5755606
Main Aisa Hi Hoon,https://www.imdb.com/title/tt0444874,0444874
Dishkiyaoon,https://www.imdb.com/title/tt3539966,3539966
Naksha,https://www.imdb.com/title/tt0813540,0813540
Netaji Subhas Chandra Bose: The Forgotten Hero,https://www.imdb.com/title/tt0349878,0349878
Firangi,https://www.imdb.com/title/tt7549484,7549484
Dharm ,https://www.imdb.com/title/tt1047459,1047459
Aetbaar,https://www.imdb.com/title/tt0377340,0377340
Sanam Bewafa,https://www.imdb.com/title/tt0102835,0102835
Baton Baton Mein,https://www.imdb.com/title/tt0157339,0157339
Khoon Bhari Maang,https://www.imdb.com/title/tt0151206,0151206
Department ,https://www.imdb.com/title/tt2186731,2186731
Umrao Jaan (1981),https://www.imdb.com/title/tt0083248,0083248
Family of Thakurganj,https://www.imdb.com/title/tt8897986,8897986
Suhaag (1979),https://www.imdb.com/title/tt0079963,0079963
C Kkompany,https://www.imdb.com/title/tt1170399,1170399
Blood Money (2012),https://www.imdb.com/title/tt2246595,2246595
Yamla Pagla Deewana: Phir Se,https://www.imdb.com/title/tt7609114,7609114
Saare Jahaan Se Mehnga,https://www.imdb.com/title/tt2857500,2857500
Satya 2,https://www.imdb.com/title/tt3059106,3059106
Deewana Mujh Sa Nahin,https://www.imdb.com/title/tt0101742,0101742
The Deceivers ,https://www.imdb.com/title/tt0094979,0094979
Daud ,https://www.imdb.com/title/tt1590823,1590823
Guddi (1971),https://www.imdb.com/title/tt0067164,0067164
Satyam Shivam Sundaram,https://www.imdb.com/title/tt0078204,0078204
Hyderabad Blues,https://www.imdb.com/title/tt0195814,0195814
Ramji Londonwaley,https://www.imdb.com/title/tt0476848,0476848
Darr @ the Mall,https://www.imdb.com/title/tt3449320,3449320
Yeh Mera India,https://www.imdb.com/title/tt7431022,7431022
Do Aur Do Paanch,https://www.imdb.com/title/tt0080638,0080638
Hera Pheri (1976),https://www.imdb.com/title/tt0073104,0073104
Pizza (2014),https://www.imdb.com/title/tt3794302,3794302
War Chhod Na Yaar,https://www.imdb.com/title/tt3129282,3129282
Kurukshetra (2000),https://www.imdb.com/title/tt0255309,0255309
Aloo Chaat ,https://www.imdb.com/title/tt1305840,1305840
Ek Ladka Ek Ladki,https://www.imdb.com/title/tt0291883,0291883
Raat ,https://www.imdb.com/title/tt0266875,0266875
Joru Ka Ghulam,https://www.imdb.com/title/tt0250452,0250452
Nanu Ki Jaanu,https://www.imdb.com/title/tt7412738,7412738
Bhaag Johnny,https://www.imdb.com/title/tt3619710,3619710
Auzaar,https://www.imdb.com/title/tt0118660,0118660
Children of War (2014),https://www.imdb.com/title/tt3369670,3369670
Khamosh,https://www.imdb.com/title/tt0089413,0089413
Ram Teri Ganga Maili,https://www.imdb.com/title/tt0152139,0152139
My Wife's Murder,https://www.imdb.com/title/tt0451824,0451824
Naam (1986),https://www.imdb.com/title/tt0091598,0091598
Saugandh (1991),https://www.imdb.com/title/tt0102846,0102846
Dostana (1980),https://www.imdb.com/title/tt0080653,0080653
Mere Jeevan Saathi (2006),https://www.imdb.com/title/tt0418880,0418880
Saaya (2003),https://www.imdb.com/title/tt0371922,0371922
Insaaf (1997),https://www.imdb.com/title/tt0251143,0251143
Lakeer  Forbidden Lines,https://www.imdb.com/title/tt0426075,0426075
100 Days (1991),https://www.imdb.com/title/tt0101244,0101244
Krishna Cottage,https://www.imdb.com/title/tt0408976,0408976
Naram Garam,https://www.imdb.com/title/tt0082796,0082796
Parvarish (1977),https://www.imdb.com/title/tt0076527,0076527
Aa Dekhen Zara,https://www.imdb.com/title/tt1372681,1372681
Ittefaq (1969),https://www.imdb.com/title/tt0064506,0064506
The Bypass,https://www.imdb.com/title/tt0397941,0397941
Shortkut,https://www.imdb.com/title/tt1229390,1229390
I Am (2010 Indian),https://www.imdb.com/title/tt2152867,2152867
Genius (2018),https://www.imdb.com/title/tt7722258,7722258
Mast ,https://www.imdb.com/title/tt0214931,0214931
Monsoon Shootout,https://www.imdb.com/title/tt2198235,2198235
Kasoor,https://www.imdb.com/title/tt0272688,0272688
Sonali Cable,https://www.imdb.com/title/tt2871010,2871010
Guddu Rangeela,https://www.imdb.com/title/tt4684028,4684028
Rishtey ,https://www.imdb.com/title/tt0341549,0341549
Right Yaaa Wrong,https://www.imdb.com/title/tt1191130,1191130
Helicopter Eela,https://www.imdb.com/title/tt8427036,8427036
Kati Patang,https://www.imdb.com/title/tt0065936,0065936
Rush (2012),https://www.imdb.com/title/tt2256514,2256514
Mirch,https://www.imdb.com/title/tt1388903,1388903
Ankur ,https://www.imdb.com/title/tt0071145,0071145
Love Love Love (1989),https://www.imdb.com/title/tt0097784,0097784
Shaadi No. 1,https://www.imdb.com/title/tt0449389,0449389
Anwar (2007),https://www.imdb.com/title/tt0953306,0953306
Elaan (1994),https://www.imdb.com/title/tt0290183,0290183
Dangerous Ishhq,https://www.imdb.com/title/tt1971365,1971365
Mausam (1975),https://www.imdb.com/title/tt0151511,0151511
Chori Chori (2003),https://www.imdb.com/title/tt0326805,0326805
Aap Ki Khatir (2006),https://www.imdb.com/title/tt0810058,0810058
Saagar ,https://www.imdb.com/title/tt0152256,0152256
Plan ,https://www.imdb.com/title/tt1748197,1748197
P Se Pyaar F Se Faraar,https://www.imdb.com/title/tt10816510,10816510
Mercury ,https://www.imdb.com/title/tt0120749,0120749
Mera Damad,https://www.imdb.com/title/tt0446158,0446158
Jagte Raho,https://www.imdb.com/title/tt0049378,0049378
Tahaan,https://www.imdb.com/title/tt1213928,1213928
Roop Ki Rani Choron Ka Raja (1993),https://www.imdb.com/title/tt0107986,0107986
Veergati,https://www.imdb.com/title/tt0395802,0395802
Tere Bin Laden: Dead or Alive,https://www.imdb.com/title/tt5313980,5313980
Ram Aur Shyam,https://www.imdb.com/title/tt0062177,0062177
Patthar Ke Phool,https://www.imdb.com/title/tt0102645,0102645
Jabariya Jodi,https://www.imdb.com/title/tt8785426,8785426
Calendar Girls (2015),https://www.imdb.com/title/tt4897908,4897908
Kucch To Hai,https://www.imdb.com/title/tt0348662,0348662
Mera Saaya,https://www.imdb.com/title/tt0060689,0060689
Vaada ,https://www.imdb.com/title/tt0442855,0442855
Qurbani ,https://www.imdb.com/title/tt0246879,0246879
Quick Gun Murugun,https://www.imdb.com/title/tt1176911,1176911
Purab Aur Paschim,https://www.imdb.com/title/tt5216628,5216628
Prem Rog,https://www.imdb.com/title/tt0084532,0084532
Aur Pyaar Ho Gaya,https://www.imdb.com/title/tt3685866,3685866
Loins of Punjab Presents,https://www.imdb.com/title/tt1012757,1012757
Nawabzaade,https://www.imdb.com/title/tt8060624,8060624
De Taali,https://www.imdb.com/title/tt1024839,1024839
Kranti,https://www.imdb.com/title/tt0234054,0234054
Woh Kaun Thi?,https://www.imdb.com/title/tt0232960,0232960
Suryavanshi ,https://www.imdb.com/title/tt0105500,0105500
Pyare Mohan,https://www.imdb.com/title/tt0461323,0461323
Parichay ,https://www.imdb.com/title/tt0216067,0216067
Love Games ,https://www.imdb.com/title/tt5518128,5518128
Arjun (1985),https://www.imdb.com/title/tt0266260,0266260
Fun2shh... Dudes in the 10th Century,https://www.imdb.com/title/tt0391165,0391165
Qissa ,https://www.imdb.com/title/tt2334779,2334779
John Day ,https://www.imdb.com/title/tt2699840,2699840
Gippi,https://www.imdb.com/title/tt2814372,2814372
Paap,https://www.imdb.com/title/tt10999922,10999922
Paltan ,https://www.imdb.com/title/tt7162758,7162758
Biwi Ho To Aisi,https://www.imdb.com/title/tt0168516,0168516
Naina (2005),https://www.imdb.com/title/tt0443594,0443594
Gardish,https://www.imdb.com/title/tt0106986,0106986
Khatta Meetha (1978),https://www.imdb.com/title/tt0077797,0077797
Afsana Pyar Ka,https://www.imdb.com/title/tt0327403,0327403
Pyaar Tune Kya Kiya,https://www.imdb.com/title/tt4499570,4499570
Bioscopewala,https://www.imdb.com/title/tt8223250,8223250
Gopi Kishan,https://www.imdb.com/title/tt0109922,0109922
Gayab,https://www.imdb.com/title/tt0414040,0414040
Aatank Hi Aatank,https://www.imdb.com/title/tt0172089,0172089
Footpath (2003),https://www.imdb.com/title/tt0374660,0374660
Kunwara,https://www.imdb.com/title/tt0253194,0253194
Saawan... The Love Season,https://www.imdb.com/title/tt0470521,0470521
Big Brother (2007),https://www.imdb.com/title/tt0476762,0476762
Hare Rama Hare Krishna (1971),https://www.imdb.com/title/tt0067183,0067183
Jigar,https://www.imdb.com/title/tt0267617,0267617
Kuch Kuch Locha Hai,https://www.imdb.com/title/tt4272420,4272420
Arjun Pandit (1999),https://www.imdb.com/title/tt0278315,0278315
Yeh Teraa Ghar Yeh Meraa Ghar,https://www.imdb.com/title/tt0298606,0298606
Sandwich (2006),https://www.imdb.com/title/tt0430202,0430202
Hero (1983),https://www.imdb.com/title/tt0123102,0123102
Akhiyon Se Goli Maare,https://www.imdb.com/title/tt0331421,0331421
Shaapit,https://www.imdb.com/title/tt1600439,1600439
Police Force: An Inside Story,https://www.imdb.com/title/tt0416120,0416120
Bandini ,https://www.imdb.com/title/tt0056850,0056850
Jhooth Bole Kauwa Kaate,https://www.imdb.com/title/tt0262527,0262527
Bajatey Raho,https://www.imdb.com/title/tt2848824,2848824
Ishkq in Paris,https://www.imdb.com/title/tt1986040,1986040
Shaadi Se Pehle,https://www.imdb.com/title/tt0489560,0489560
One by Two (2014),https://www.imdb.com/title/tt2951576,2951576
Purani Jeans,https://www.imdb.com/title/tt3681414,3681414
The Zoya Factor ,https://www.imdb.com/title/tt8304386,8304386
Nagina (1986),https://www.imdb.com/title/tt0091601,0091601
Xcuse Me,https://www.imdb.com/title/tt0383719,0383719
Gaja Gamini,https://www.imdb.com/title/tt0221982,0221982
Aakrosh (1980),https://www.imdb.com/title/tt0080322,0080322
Arjun Patiala,https://www.imdb.com/title/tt7881524,7881524
Waisa Bhi Hota Hai Part II,https://www.imdb.com/title/tt0387678,0387678
Bol Radha Bol,https://www.imdb.com/title/tt0172188,0172188
Maine Gandhi Ko Nahin Mara,https://www.imdb.com/title/tt0454504,0454504
Khoobsurat (1999),https://www.imdb.com/title/tt0220597,0220597
Teesri Kasam,https://www.imdb.com/title/tt0061072,0061072
Thanks Maa,https://www.imdb.com/title/tt1437367,1437367
Not a Love Story (2011),https://www.imdb.com/title/tt1999935,1999935
Silsiilay,https://www.imdb.com/title/tt0438981,0438981
Omerta ,https://www.imdb.com/title/tt6978268,6978268
Nadiya Ke Paar (1982),https://www.imdb.com/title/tt0256951,0256951
Aatish: Feel the Fire,https://www.imdb.com/title/tt0267246,0267246
FryDay,https://www.imdb.com/title/tt7526836,7526836
Devi (2016),https://www.imdb.com/title/tt10680634,10680634
Raja (1995),https://www.imdb.com/title/tt0114230,0114230
Jackpot (2013),https://www.imdb.com/title/tt3309662,3309662
Jeena Sirf Merre Liye,https://www.imdb.com/title/tt0337652,0337652
Albela (2001),https://www.imdb.com/title/tt0118578,0118578
Saudagar (1973),https://www.imdb.com/title/tt0070637,0070637
Lekar Hum Deewana Dil,https://www.imdb.com/title/tt3716142,3716142
Boot Polish ,https://www.imdb.com/title/tt0046799,0046799
Yakeen (2005),https://www.imdb.com/title/tt0453978,0453978
Main Azaad Hoon,https://www.imdb.com/title/tt0097812,0097812
Johny Mera Naam,https://www.imdb.com/title/tt0154685,0154685
Pitaah,https://www.imdb.com/title/tt0305455,0305455
Road to Sangam,https://www.imdb.com/title/tt1471247,1471247
Roar: Tigers of the Sundarbans,https://www.imdb.com/title/tt3796006,3796006
Machine (2017),https://www.imdb.com/title/tt5785200,5785200
Elaan (2005),https://www.imdb.com/title/tt0416712,0416712
Saheb Biwi Aur Gangster 3,https://www.imdb.com/title/tt7695014,7695014
Roti Kapda Aur Makaan,https://www.imdb.com/title/tt0072100,0072100
Toonpur Ka Super Hero,https://www.imdb.com/title/tt1189006,1189006
Meri Biwi Ka Jawaab Nahin,https://www.imdb.com/title/tt0187279,0187279
Acid Factory,https://www.imdb.com/title/tt1201557,1201557
Suraj Ka Satvan Ghoda,https://www.imdb.com/title/tt0108256,0108256
Dil Kabaddi,https://www.imdb.com/title/tt1218345,1218345
Sardar (1993),https://www.imdb.com/title/tt0240879,0240879
Dhoondte Reh Jaaoge,https://www.imdb.com/title/tt0317355,0317355
Hum Tum Aur Ghost,https://www.imdb.com/title/tt1465493,1465493
Junooniyat,https://www.imdb.com/title/tt3840534,3840534
Anari,https://www.imdb.com/title/tt0106270,0106270
Yeh Raaste Hain Pyaar Ke,https://www.imdb.com/title/tt0292740,0292740
Janbaaz,https://www.imdb.com/title/tt0091284,0091284
Jawani Zindabad,https://www.imdb.com/title/tt0337650,0337650
Ajji,https://www.imdb.com/title/tt6471054,6471054
Dharam Veer ,https://www.imdb.com/title/tt0213611,0213611
My Bollywood Bride,https://www.imdb.com/title/tt0397551,0397551
Dushman Duniya Ka,https://www.imdb.com/title/tt0116153,0116153
Zulmi,https://www.imdb.com/title/tt0282275,0282275
Ikke Pe Ikka,https://www.imdb.com/title/tt0110105,0110105
Satyakam,https://www.imdb.com/title/tt0244776,0244776
Daag (1999),https://www.imdb.com/title/tt0272062,0272062
Made in China (2019),https://www.imdb.com/title/tt8983180,8983180
Lamhaa,https://www.imdb.com/title/tt1309561,1309561
Agni Sakshi (1996),https://www.imdb.com/title/tt0115484,0115484
Raghu Romeo,https://www.imdb.com/title/tt0377131,0377131
Henna ,https://www.imdb.com/title/tt0121352,0121352
Mandi ,https://www.imdb.com/title/tt6046238,6046238
One Day: Justice Delivered,https://www.imdb.com/title/tt8130558,8130558
M Cream,https://www.imdb.com/title/tt2963974,2963974
Veerappan (2016),https://www.imdb.com/title/tt5632164,5632164
Shakespeare Wallah,https://www.imdb.com/title/tt0059709,0059709
Dil Tera Aashiq,https://www.imdb.com/title/tt0106725,0106725
Saat Uchakkey,https://www.imdb.com/title/tt5637188,5637188
Vaastu Shastra ,https://www.imdb.com/title/tt0416282,0416282
Badhaai Ho Badhaai,https://www.imdb.com/title/tt0325041,0325041
Yun Hota Toh Kya Hota,https://www.imdb.com/title/tt0470614,0470614
Siddharth (2013),https://www.imdb.com/title/tt2932606,2932606
Garm Hava,https://www.imdb.com/title/tt0073034,0073034
Veerana,https://www.imdb.com/title/tt0260494,0260494
Andha Kanoon,https://www.imdb.com/title/tt0085165,0085165
Majboor (1974),https://www.imdb.com/title/tt0071800,0071800
Mr. Bond,https://www.imdb.com/title/tt0104927,0104927
Kuchh Bheege Alfaaz,https://www.imdb.com/title/tt7617988,7617988
Jai Kishen,https://www.imdb.com/title/tt0110177,0110177
Sparsh ,https://www.imdb.com/title/tt0079938,0079938
Sankat City,https://www.imdb.com/title/tt1252614,1252614
Kuch Khatti Kuch Meethi,https://www.imdb.com/title/tt0271604,0271604
Fever (2016),https://www.imdb.com/title/tt4022278,4022278
Jo Bole So Nihaal ,https://www.imdb.com/title/tt0436451,0436451
Vijaypath,https://www.imdb.com/title/tt0111625,0111625
23rd March 1931: Shaheed,https://www.imdb.com/title/tt0324951,0324951
Anari No.1,https://www.imdb.com/title/tt0200435,0200435
Blackmail (2005),https://www.imdb.com/title/tt0444769,0444769
Isi Ka Naam Zindagi,https://www.imdb.com/title/tt0304204,0304204
Toofan (1989),https://www.imdb.com/title/tt0098491,0098491
Kadvi Hawa,https://www.imdb.com/title/tt6143422,6143422
Chalk n Duster,https://www.imdb.com/title/tt4600778,4600778
Anthony Kaun Hai?,https://www.imdb.com/title/tt0800981,0800981
Dancer (1991),https://www.imdb.com/title/tt0289686,0289686
Bulandi (2000),https://www.imdb.com/title/tt0230055,0230055
Coffee with D,https://www.imdb.com/title/tt6334874,6334874
Pal Pal Dil Ke Paas,https://www.imdb.com/title/tt6978954,6978954
Hamid ,https://www.imdb.com/title/tt7527082,7527082
Mashaal,https://www.imdb.com/title/tt0085912,0085912
C.I.D. (1956),https://www.imdb.com/title/tt0049041,0049041
Hathyar (2002),https://www.imdb.com/title/tt15251386,15251386
Rakht,https://www.imdb.com/title/tt0418096,0418096
Listen... Amaya,https://www.imdb.com/title/tt2224313,2224313
Ek Khiladi Ek Haseena ,https://www.imdb.com/title/tt0461209,0461209
Rocky (1981),https://www.imdb.com/title/tt0215132,0215132
Lahu Ke Do Rang (1997),https://www.imdb.com/title/tt0151285,0151285
Bardaasht,https://www.imdb.com/title/tt0409724,0409724
Hameshaa,https://www.imdb.com/title/tt0172534,0172534
Bas Itna Sa Khwaab Hai,https://www.imdb.com/title/tt0283911,0283911
Gharwali Baharwali,https://www.imdb.com/title/tt0205968,0205968
Home Delivery,https://www.imdb.com/title/tt0457940,0457940
Chatur Singh Two Star,https://www.imdb.com/title/tt1363363,1363363
Tarazu,https://www.imdb.com/title/tt0251426,0251426
Gumrah (1993),https://www.imdb.com/title/tt0107060,0107060
Naach (2004),https://www.imdb.com/title/tt0433605,0433605
Kishen Kanhaiya,https://www.imdb.com/title/tt0099943,0099943
Guddu Ki Gun,https://www.imdb.com/title/tt4853926,4853926
Kohram,https://www.imdb.com/title/tt0213775,0213775
Kaanchi: The Unbreakable,https://www.imdb.com/title/tt3038772,3038772
Barsaat (2005),https://www.imdb.com/title/tt0444767,0444767
Astitva,https://www.imdb.com/title/tt0261545,0261545
Asambhav,https://www.imdb.com/title/tt0368580,0368580
Dirty Politics ,https://www.imdb.com/title/tt4501576,4501576
Hostel (2011),https://www.imdb.com/title/tt1825801,1825801
Jhumroo,https://www.imdb.com/title/tt0130803,0130803
Aaj Ka Arjun,https://www.imdb.com/title/tt0098976,0098976
Kismat Love Paisa Dilli,https://www.imdb.com/title/tt2402131,2402131
Lal Baadshah,https://www.imdb.com/title/tt0172704,0172704
Tera Jadoo Chal Gayaa,https://www.imdb.com/title/tt0250774,0250774
Holi (1984),https://www.imdb.com/title/tt3749186,3749186
Pyaar Ishq Aur Mohabbat,https://www.imdb.com/title/tt0285958,0285958
Meeruthiya Gangsters,https://www.imdb.com/title/tt4117066,4117066
O Teri,https://www.imdb.com/title/tt3483596,3483596
Ek Chhotisi Love Story,https://www.imdb.com/title/tt0331479,0331479
Shakalaka Boom Boom,https://www.imdb.com/title/tt0845535,0845535
Hum Hain Bemisaal,https://www.imdb.com/title/tt0290213,0290213
Daava,https://www.imdb.com/title/tt0289685,0289685
Deewane,https://www.imdb.com/title/tt0255097,0255097
Deedar (1992),https://www.imdb.com/title/tt0104072,0104072
Risk (2007),https://www.imdb.com/title/tt0845529,0845529
Jajantaram Mamantaram,https://www.imdb.com/title/tt0368811,0368811
Zaalim,https://www.imdb.com/title/tt0290940,0290940
Tom Dick and Harry (2006),https://www.imdb.com/title/tt6009232,6009232
Money Hai Toh Honey Hai,https://www.imdb.com/title/tt1126516,1126516
Thakshak,https://www.imdb.com/title/tt0215245,0215245
Fox ,https://www.imdb.com/title/tt0072976,0072976
Jaane Kahan Se Aayi Hai,https://www.imdb.com/title/tt1194232,1194232
The Great Gambler,https://www.imdb.com/title/tt0079236,0079236
Loveshhuda,https://www.imdb.com/title/tt5209420,5209420
Paandav,https://www.imdb.com/title/tt0290258,0290258
Gangaa Jamunaa Saraswati,https://www.imdb.com/title/tt0095198,0095198
Raat Gayi Baat Gayi?,https://www.imdb.com/title/tt1210356,1210356
Fraud Saiyaan,https://www.imdb.com/title/tt5013008,5013008
Mumbai Se Aaya Mera Dost,https://www.imdb.com/title/tt0363833,0363833
Lahore ,https://www.imdb.com/title/tt1285245,1285245
Kshatriya ,https://www.imdb.com/title/tt0104645,0104645
Naajayaz,https://www.imdb.com/title/tt0113913,0113913
Satta ,https://www.imdb.com/title/tt0341562,0341562
I Love NY (2015),https://www.imdb.com/title/tt2708644,2708644
Upkar,https://www.imdb.com/title/tt0146335,0146335
Hanuman (2005),https://www.imdb.com/title/tt0488836,0488836
Amanaat,https://www.imdb.com/title/tt9663764,9663764
Wajood (1998),https://www.imdb.com/title/tt0287111,0287111
Aunty No. 1,https://www.imdb.com/title/tt0118654,0118654
Chitchor,https://www.imdb.com/title/tt0157460,0157460
Dayavan,https://www.imdb.com/title/tt0094958,0094958
Ajab Gazabb Love,https://www.imdb.com/title/tt2356959,2356959
Khel ,https://www.imdb.com/title/tt0119174,0119174
Main Madhuri Dixit Banna Chahti Hoon,https://www.imdb.com/title/tt0374848,0374848
3 A.M. (2014),https://www.imdb.com/title/tt10472894,10472894
Humko Tumse Pyaar Hai,https://www.imdb.com/title/tt0314186,0314186
Kuch Tum Kaho Kuch Hum Kahein,https://www.imdb.com/title/tt0327004,0327004
Khamoshi (1970),https://www.imdb.com/title/tt0142431,0142431
Desh Premee,https://www.imdb.com/title/tt0083820,0083820
I Proud to Be an Indian,https://www.imdb.com/title/tt0379818,0379818
Bumm Bumm Bole,https://www.imdb.com/title/tt1629241,1629241
Jamai Raja,https://www.imdb.com/title/tt4455902,4455902
Jaan ,https://www.imdb.com/title/tt0151090,0151090
Hindustan Ki Kasam (1999),https://www.imdb.com/title/tt0207513,0207513
Speed (2007),https://www.imdb.com/title/tt0816657,0816657
Bhoot Returns,https://www.imdb.com/title/tt2406636,2406636
Avtaar,https://www.imdb.com/title/tt0233264,0233264
Vishnu Vijaya,https://www.imdb.com/title/tt0290429,0290429
Khoya Khoya Chand,https://www.imdb.com/title/tt0995823,0995823
Tehzeeb (2003),https://www.imdb.com/title/tt0348172,0348172
Maidan-E-Jung,https://www.imdb.com/title/tt0267703,0267703
Chamku,https://www.imdb.com/title/tt1266545,1266545
Antardwand,https://www.imdb.com/title/tt1722425,1722425
Paying Guests,https://www.imdb.com/title/tt1176961,1176961
Loha (1997),https://www.imdb.com/title/tt0440590,0440590
Shalimar (1978),https://www.imdb.com/title/tt0078241,0078241
Ekkees Toppon Ki Salaami,https://www.imdb.com/title/tt3847072,3847072
Gunga Jumna,https://www.imdb.com/title/tt0054910,0054910
Maan Gaye Mughal-e-Azam,https://www.imdb.com/title/tt1132595,1132595
Kayda Kanoon,https://www.imdb.com/title/tt0296705,0296705
Bhaiaji Superhit,https://www.imdb.com/title/tt2150177,2150177
Jai Chiranjeeva,https://www.imdb.com/title/tt0457391,0457391
Chalo Ishq Ladaaye,https://www.imdb.com/title/tt0348824,0348824
Manjunath ,https://www.imdb.com/title/tt3056632,3056632
Rajnigandha,https://www.imdb.com/title/tt14873108,14873108
Bas Ek Pal,https://www.imdb.com/title/tt0808164,0808164
Hatya (2004),https://www.imdb.com/title/tt0432536,0432536
Phoonk 2,https://www.imdb.com/title/tt1612611,1612611
Kissi Se Na Kehna,https://www.imdb.com/title/tt0244590,0244590
Betaab,https://www.imdb.com/title/tt0254179,0254179
Dil Ki Baazi,https://www.imdb.com/title/tt0290179,0290179
Kalyug (1981),https://www.imdb.com/title/tt0080982,0080982
Mere Apne,https://www.imdb.com/title/tt0067421,0067421
Champion (2000),https://www.imdb.com/title/tt0270880,0270880
Prem Aggan,https://www.imdb.com/title/tt0210920,0210920
Kartoos,https://www.imdb.com/title/tt0220594,0220594
Calcutta Mail,https://www.imdb.com/title/tt0366276,0366276
Loafer (1996),https://www.imdb.com/title/tt0116898,0116898
Tere Mere Sapne (1996),https://www.imdb.com/title/tt0117878,0117878
Ribbon ,https://www.imdb.com/title/tt6997642,6997642
Chaalis Chauraasi,https://www.imdb.com/title/tt2184125,2184125
Chura Liyaa Hai Tumne,https://www.imdb.com/title/tt0345043,0345043
Adventures of Ali-Baba and the Forty Thieves,https://www.imdb.com/title/tt0079749,0079749
Nazar Ke Samne,https://www.imdb.com/title/tt0292606,0292606
Hogi Pyaar Ki Jeet,https://www.imdb.com/title/tt1797416,1797416
Daraar,https://www.imdb.com/title/tt0116024,0116024
Chandra Mukhi,https://www.imdb.com/title/tt0106541,0106541
Gour Hari Dastaan,https://www.imdb.com/title/tt4513812,4513812
Nehlle Pe Dehlla,https://www.imdb.com/title/tt0476819,0476819
Just Married (2007),https://www.imdb.com/title/tt3890722,3890722
Bollywood Queen,https://www.imdb.com/title/tt0321494,0321494
Jaadugar,https://www.imdb.com/title/tt13793230,13793230
Jawani Diwani: A Youthful Joyride,https://www.imdb.com/title/tt0485466,0485466
Khel  No Ordinary Game,https://www.imdb.com/title/tt0371775,0371775
Bhumika ,https://www.imdb.com/title/tt0075747,0075747
Bubble Gum ,https://www.imdb.com/title/tt5153782,5153782
Heartless (2014),https://www.imdb.com/title/tt2151454,2151454
Dil Diya Hai,https://www.imdb.com/title/tt0814082,0814082
Victory (2009),https://www.imdb.com/title/tt1170411,1170411
Dhund (1973),https://www.imdb.com/title/tt0158587,0158587
Hum Tum Pe Marte Hain,https://www.imdb.com/title/tt0226786,0226786
Doli Saja Ke Rakhna,https://www.imdb.com/title/tt0207415,0207415
